transaction_id,loan_id,transaction_type,transaction_date,accounting_date,entry_id,account_code,account_name,debit_amount,credit_amount,signed_amount
REPAY_LN001079_03,LN001079,repayment,2026-03-21,2026-03-21,AE_REPAY_LN001079_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,5000.0,-5000.0
REPAY_LN001079_03,LN001079,repayment,2026-03-21,2026-03-21,AE_REPAY_LN001079_03_CR_INTEREST,1320,Interest Receivable,0.0,269.75,-269.75
REPAY_LN001079_04,LN001079,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001079_04_DR_BANK,1002,Cash and Bank Deposits,5269.75,0.0,5269.75
REPAY_LN001079_04,LN001079,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001079_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,5000.0,-5000.0
REPAY_LN001079_04,LN001079,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001079_04_CR_INTEREST,1320,Interest Receivable,0.0,269.75,-269.75
REPAY_LN001080_01,LN001080,repayment,2026-01-22,2026-01-22,AE_REPAY_LN001080_01_DR_BANK,1002,Cash and Bank Deposits,3569.83,0.0,3569.83
REPAY_LN001080_01,LN001080,repayment,2026-01-22,2026-01-22,AE_REPAY_LN001080_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001080_01,LN001080,repayment,2026-01-22,2026-01-22,AE_REPAY_LN001080_01_CR_INTEREST,1320,Interest Receivable,0.0,236.5,-236.5
REPAY_LN001080_02,LN001080,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001080_02_DR_BANK,1002,Cash and Bank Deposits,3569.83,0.0,3569.83
REPAY_LN001080_02,LN001080,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001080_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001080_02,LN001080,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001080_02_CR_INTEREST,1320,Interest Receivable,0.0,236.5,-236.5
REPAY_LN001080_03,LN001080,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001080_03_DR_BANK,1002,Cash and Bank Deposits,3569.83,0.0,3569.83
REPAY_LN001080_03,LN001080,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001080_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001080_03,LN001080,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001080_03_CR_INTEREST,1320,Interest Receivable,0.0,236.5,-236.5
REPAY_LN001080_04,LN001080,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001080_04_DR_BANK,1002,Cash and Bank Deposits,3569.83,0.0,3569.83
REPAY_LN001080_04,LN001080,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001080_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001080_04,LN001080,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001080_04_CR_INTEREST,1320,Interest Receivable,0.0,236.5,-236.5
REPAY_LN001081_01,LN001081,repayment,2026-01-21,2026-01-21,AE_REPAY_LN001081_01_DR_BANK,1002,Cash and Bank Deposits,585.67,0.0,585.67
REPAY_LN001081_01,LN001081,repayment,2026-01-21,2026-01-21,AE_REPAY_LN001081_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001081_01,LN001081,repayment,2026-01-21,2026-01-21,AE_REPAY_LN001081_01_CR_INTEREST,1320,Interest Receivable,0.0,169.0,-169.0
REPAY_LN001081_02,LN001081,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001081_02_DR_BANK,1002,Cash and Bank Deposits,585.67,0.0,585.67
REPAY_LN001081_02,LN001081,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001081_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001081_02,LN001081,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001081_02_CR_INTEREST,1320,Interest Receivable,0.0,169.0,-169.0
REPAY_LN001081_03,LN001081,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001081_03_DR_BANK,1002,Cash and Bank Deposits,585.67,0.0,585.67
REPAY_LN001081_03,LN001081,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001081_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001081_03,LN001081,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001081_03_CR_INTEREST,1320,Interest Receivable,0.0,169.0,-169.0
REPAY_LN001081_04,LN001081,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001081_04_DR_BANK,1002,Cash and Bank Deposits,585.67,0.0,585.67
REPAY_LN001081_04,LN001081,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001081_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001081_04,LN001081,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001081_04_CR_INTEREST,1320,Interest Receivable,0.0,169.0,-169.0
REPAY_LN001082_01,LN001082,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001082_01_DR_BANK,1002,Cash and Bank Deposits,1518.25,0.0,1518.25
REPAY_LN001082_01,LN001082,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001082_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001082_01,LN001082,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001082_01_CR_INTEREST,1320,Interest Receivable,0.0,268.25,-268.25
REPAY_LN001082_02,LN001082,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001082_02_DR_BANK,1002,Cash and Bank Deposits,1518.25,0.0,1518.25
REPAY_LN001082_02,LN001082,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001082_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001082_02,LN001082,repayment,2026-02-21,2026-02-21,AE_REPAY_LN001082_02_CR_INTEREST,1320,Interest Receivable,0.0,268.25,-268.25
REPAY_LN001082_03,LN001082,repayment,2026-03-21,2026-03-21,AE_REPAY_LN001082_03_DR_BANK,1002,Cash and Bank Deposits,1518.25,0.0,1518.25
REPAY_LN001082_03,LN001082,repayment,2026-03-21,2026-03-21,AE_REPAY_LN001082_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001082_03,LN001082,repayment,2026-03-21,2026-03-21,AE_REPAY_LN001082_03_CR_INTEREST,1320,Interest Receivable,0.0,268.25,-268.25
REPAY_LN001082_04,LN001082,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001082_04_DR_BANK,1002,Cash and Bank Deposits,1518.25,0.0,1518.25
REPAY_LN001082_04,LN001082,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001082_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001082_04,LN001082,repayment,2026-04-21,2026-04-21,AE_REPAY_LN001082_04_CR_INTEREST,1320,Interest Receivable,0.0,268.25,-268.25
REPAY_LN001083_01,LN001083,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001083_01_DR_BANK,1002,Cash and Bank Deposits,1405.12,0.0,1405.12
REPAY_LN001083_01,LN001083,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001083_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001083_01,LN001083,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001083_01_CR_INTEREST,1320,Interest Receivable,0.0,155.12,-155.12
REPAY_LN001083_02,LN001083,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001083_02_DR_BANK,1002,Cash and Bank Deposits,1405.12,0.0,1405.12
REPAY_LN001083_02,LN001083,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001083_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001083_02,LN001083,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001083_02_CR_INTEREST,1320,Interest Receivable,0.0,155.12,-155.12
REPAY_LN001083_03,LN001083,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001083_03_DR_BANK,1002,Cash and Bank Deposits,1405.12,0.0,1405.12
REPAY_LN001083_03,LN001083,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001083_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001083_03,LN001083,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001083_03_CR_INTEREST,1320,Interest Receivable,0.0,155.12,-155.12
REPAY_LN001083_04,LN001083,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001083_04_DR_BANK,1002,Cash and Bank Deposits,1405.12,0.0,1405.12
REPAY_LN001083_04,LN001083,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001083_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,1250.0,-1250.0
REPAY_LN001083_04,LN001083,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001083_04_CR_INTEREST,1320,Interest Receivable,0.0,155.12,-155.12
REPAY_LN001084_01,LN001084,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001084_01_DR_BANK,1002,Cash and Bank Deposits,498.92,0.0,498.92
REPAY_LN001084_01,LN001084,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001084_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001084_01,LN001084,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001084_01_CR_INTEREST,1320,Interest Receivable,0.0,82.25,-82.25
REPAY_LN001084_02,LN001084,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001084_02_DR_BANK,1002,Cash and Bank Deposits,498.92,0.0,498.92
REPAY_LN001084_02,LN001084,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001084_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001084_02,LN001084,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001084_02_CR_INTEREST,1320,Interest Receivable,0.0,82.25,-82.25
REPAY_LN001084_03,LN001084,repayment,2026-03-22,2026-03-22,AE_REPAY_LN001084_03_DR_BANK,1002,Cash and Bank Deposits,498.92,0.0,498.92
REPAY_LN001084_03,LN001084,repayment,2026-03-22,2026-03-22,AE_REPAY_LN001084_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001084_03,LN001084,repayment,2026-03-22,2026-03-22,AE_REPAY_LN001084_03_CR_INTEREST,1320,Interest Receivable,0.0,82.25,-82.25
REPAY_LN001084_04,LN001084,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001084_04_DR_BANK,1002,Cash and Bank Deposits,498.92,0.0,498.92
REPAY_LN001084_04,LN001084,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001084_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001084_04,LN001084,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001084_04_CR_INTEREST,1320,Interest Receivable,0.0,82.25,-82.25
REPAY_LN001085_01,LN001085,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001085_01_DR_BANK,1002,Cash and Bank Deposits,1249.28,0.0,1249.28
REPAY_LN001085_01,LN001085,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001085_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,1111.11,-1111.11
REPAY_LN001085_01,LN001085,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001085_01_CR_INTEREST,1320,Interest Receivable,0.0,138.17,-138.17
REPAY_LN001085_02,LN001085,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001085_02_DR_BANK,1002,Cash and Bank Deposits,1249.28,0.0,1249.28
REPAY_LN001085_02,LN001085,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001085_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,1111.11,-1111.11
REPAY_LN001085_02,LN001085,repayment,2026-02-22,2026-02-22,AE_REPAY_LN001085_02_CR_INTEREST,1320,Interest Receivable,0.0,138.17,-138.17
REPAY_LN001085_03,LN001085,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001085_03_DR_BANK,1002,Cash and Bank Deposits,1249.28,0.0,1249.28
REPAY_LN001085_03,LN001085,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001085_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,1111.11,-1111.11
REPAY_LN001085_03,LN001085,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001085_03_CR_INTEREST,1320,Interest Receivable,0.0,138.17,-138.17
REPAY_LN001085_04,LN001085,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001085_04_DR_BANK,1002,Cash and Bank Deposits,1249.28,0.0,1249.28
REPAY_LN001085_04,LN001085,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001085_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,1111.11,-1111.11
REPAY_LN001085_04,LN001085,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001085_04_CR_INTEREST,1320,Interest Receivable,0.0,138.17,-138.17
REPAY_LN001086_01,LN001086,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001086_01_DR_BANK,1002,Cash and Bank Deposits,169.81,0.0,169.81
REPAY_LN001086_01,LN001086,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001086_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,138.89,-138.89
REPAY_LN001086_01,LN001086,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001086_01_CR_INTEREST,1320,Interest Receivable,0.0,30.92,-30.92
REPAY_LN001086_02,LN001086,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001086_02_DR_BANK,1002,Cash and Bank Deposits,169.81,0.0,169.81
REPAY_LN001086_02,LN001086,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001086_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,138.89,-138.89
REPAY_LN001086_02,LN001086,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001086_02_CR_INTEREST,1320,Interest Receivable,0.0,30.92,-30.92
REPAY_LN001086_03,LN001086,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001086_03_DR_BANK,1002,Cash and Bank Deposits,169.81,0.0,169.81
REPAY_LN001086_03,LN001086,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001086_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,138.89,-138.89
REPAY_LN001086_03,LN001086,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001086_03_CR_INTEREST,1320,Interest Receivable,0.0,30.92,-30.92
REPAY_LN001086_04,LN001086,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001086_04_DR_BANK,1002,Cash and Bank Deposits,169.81,0.0,169.81
REPAY_LN001086_04,LN001086,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001086_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,138.89,-138.89
REPAY_LN001086_04,LN001086,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001086_04_CR_INTEREST,1320,Interest Receivable,0.0,30.92,-30.92
REPAY_LN001087_01,LN001087,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001087_01_DR_BANK,1002,Cash and Bank Deposits,437.6,0.0,437.6
REPAY_LN001087_01,LN001087,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001087_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,333.33,-333.33
REPAY_LN001087_01,LN001087,repayment,2026-01-25,2026-01-25,AE_REPAY_LN001087_01_CR_INTEREST,1320,Interest Receivable,0.0,104.27,-104.27
REPAY_LN001087_02,LN001087,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001087_02_DR_BANK,1002,Cash and Bank Deposits,437.6,0.0,437.6
REPAY_LN001087_02,LN001087,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001087_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,333.33,-333.33
REPAY_LN001087_02,LN001087,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001087_02_CR_INTEREST,1320,Interest Receivable,0.0,104.27,-104.27
REPAY_LN001087_03,LN001087,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001087_03_DR_BANK,1002,Cash and Bank Deposits,437.6,0.0,437.6
REPAY_LN001087_03,LN001087,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001087_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,333.33,-333.33
REPAY_LN001087_03,LN001087,repayment,2026-03-23,2026-03-23,AE_REPAY_LN001087_03_CR_INTEREST,1320,Interest Receivable,0.0,104.27,-104.27
REPAY_LN001087_04,LN001087,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001087_04_DR_BANK,1002,Cash and Bank Deposits,437.6,0.0,437.6
REPAY_LN001087_04,LN001087,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001087_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,333.33,-333.33
REPAY_LN001087_04,LN001087,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001087_04_CR_INTEREST,1320,Interest Receivable,0.0,104.27,-104.27
REPAY_LN001088_01,LN001088,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001088_01_DR_BANK,1002,Cash and Bank Deposits,1432.2,0.0,1432.2
REPAY_LN001088_01,LN001088,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001088_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,1333.33,-1333.33
REPAY_LN001088_01,LN001088,repayment,2026-01-23,2026-01-23,AE_REPAY_LN001088_01_CR_INTEREST,1320,Interest Receivable,0.0,98.87,-98.87
REPAY_LN001088_02,LN001088,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001088_02_DR_BANK,1002,Cash and Bank Deposits,1432.2,0.0,1432.2
REPAY_LN001088_02,LN001088,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001088_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,1333.33,-1333.33
REPAY_LN001088_02,LN001088,repayment,2026-02-23,2026-02-23,AE_REPAY_LN001088_02_CR_INTEREST,1320,Interest Receivable,0.0,98.87,-98.87
REPAY_LN001088_03,LN001088,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001088_03_DR_BANK,1002,Cash and Bank Deposits,1432.2,0.0,1432.2
REPAY_LN001088_03,LN001088,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001088_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,1333.33,-1333.33
REPAY_LN001088_03,LN001088,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001088_03_CR_INTEREST,1320,Interest Receivable,0.0,98.87,-98.87
REPAY_LN001088_04,LN001088,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001088_04_DR_BANK,1002,Cash and Bank Deposits,1432.2,0.0,1432.2
REPAY_LN001088_04,LN001088,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001088_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,1333.33,-1333.33
REPAY_LN001088_04,LN001088,repayment,2026-04-23,2026-04-23,AE_REPAY_LN001088_04_CR_INTEREST,1320,Interest Receivable,0.0,98.87,-98.87
REPAY_LN001089_01,LN001089,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001089_01_DR_BANK,1002,Cash and Bank Deposits,2074.42,0.0,2074.42
REPAY_LN001089_01,LN001089,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001089_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,1666.67,-1666.67
REPAY_LN001089_01,LN001089,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001089_01_CR_INTEREST,1320,Interest Receivable,0.0,407.75,-407.75
REPAY_LN001089_02,LN001089,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001089_02_DR_BANK,1002,Cash and Bank Deposits,2074.42,0.0,2074.42
REPAY_LN001089_02,LN001089,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001089_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,1666.67,-1666.67
REPAY_LN001089_02,LN001089,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001089_02_CR_INTEREST,1320,Interest Receivable,0.0,407.75,-407.75
REPAY_LN001089_03,LN001089,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001089_03_DR_BANK,1002,Cash and Bank Deposits,2074.42,0.0,2074.42
REPAY_LN001089_03,LN001089,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001089_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,1666.67,-1666.67
REPAY_LN001089_03,LN001089,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001089_03_CR_INTEREST,1320,Interest Receivable,0.0,407.75,-407.75
REPAY_LN001089_04,LN001089,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001089_04_DR_BANK,1002,Cash and Bank Deposits,2074.42,0.0,2074.42
REPAY_LN001089_04,LN001089,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001089_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,1666.67,-1666.67
REPAY_LN001089_04,LN001089,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001089_04_CR_INTEREST,1320,Interest Receivable,0.0,407.75,-407.75
REPAY_LN001090_01,LN001090,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001090_01_DR_BANK,1002,Cash and Bank Deposits,711.79,0.0,711.79
REPAY_LN001090_01,LN001090,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001090_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001090_01,LN001090,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001090_01_CR_INTEREST,1320,Interest Receivable,0.0,295.12,-295.12
REPAY_LN001090_02,LN001090,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001090_02_DR_BANK,1002,Cash and Bank Deposits,711.79,0.0,711.79
REPAY_LN001090_02,LN001090,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001090_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001090_02,LN001090,repayment,2026-02-24,2026-02-24,AE_REPAY_LN001090_02_CR_INTEREST,1320,Interest Receivable,0.0,295.12,-295.12
REPAY_LN001090_03,LN001090,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001090_03_DR_BANK,1002,Cash and Bank Deposits,711.79,0.0,711.79
REPAY_LN001090_03,LN001090,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001090_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001090_03,LN001090,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001090_03_CR_INTEREST,1320,Interest Receivable,0.0,295.12,-295.12
REPAY_LN001090_04,LN001090,repayment,2026-04-26,2026-04-26,AE_REPAY_LN001090_04_DR_BANK,1002,Cash and Bank Deposits,711.79,0.0,711.79
REPAY_LN001090_04,LN001090,repayment,2026-04-26,2026-04-26,AE_REPAY_LN001090_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,416.67,-416.67
REPAY_LN001090_04,LN001090,repayment,2026-04-26,2026-04-26,AE_REPAY_LN001090_04_CR_INTEREST,1320,Interest Receivable,0.0,295.12,-295.12
REPAY_LN001091_01,LN001091,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001091_01_DR_BANK,1002,Cash and Bank Deposits,3567.5,0.0,3567.5
REPAY_LN001091_01,LN001091,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001091_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001091_01,LN001091,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001091_01_CR_INTEREST,1320,Interest Receivable,0.0,234.17,-234.17
REPAY_LN001091_02,LN001091,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001091_02_DR_BANK,1002,Cash and Bank Deposits,3567.5,0.0,3567.5
REPAY_LN001091_02,LN001091,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001091_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001091_02,LN001091,repayment,2026-02-25,2026-02-25,AE_REPAY_LN001091_02_CR_INTEREST,1320,Interest Receivable,0.0,234.17,-234.17
REPAY_LN001091_03,LN001091,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001091_03_DR_BANK,1002,Cash and Bank Deposits,3567.5,0.0,3567.5
REPAY_LN001091_03,LN001091,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001091_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001091_03,LN001091,repayment,2026-03-25,2026-03-25,AE_REPAY_LN001091_03_CR_INTEREST,1320,Interest Receivable,0.0,234.17,-234.17
REPAY_LN001091_04,LN001091,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001091_04_DR_BANK,1002,Cash and Bank Deposits,3567.5,0.0,3567.5
REPAY_LN001091_04,LN001091,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001091_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,3333.33,-3333.33
REPAY_LN001091_04,LN001091,repayment,2026-04-25,2026-04-25,AE_REPAY_LN001091_04_CR_INTEREST,1320,Interest Receivable,0.0,234.17,-234.17
REPAY_LN001092_01,LN001092,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001092_01_DR_BANK,1002,Cash and Bank Deposits,950.41,0.0,950.41
REPAY_LN001092_01,LN001092,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001092_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,833.33,-833.33
REPAY_LN001092_01,LN001092,repayment,2026-01-24,2026-01-24,AE_REPAY_LN001092_01_CR_INTEREST,1320,Interest Receivable,0.0,117.08,-117.08
REPAY_LN001092_02,LN001092,repayment,2026-02-26,2026-02-26,AE_REPAY_LN001092_02_DR_BANK,1002,Cash and Bank Deposits,950.41,0.0,950.41
REPAY_LN001092_02,LN001092,repayment,2026-02-26,2026-02-26,AE_REPAY_LN001092_02_CR_PRINCIPAL,1301,Loans Receivable,0.0,833.33,-833.33
REPAY_LN001092_02,LN001092,repayment,2026-02-26,2026-02-26,AE_REPAY_LN001092_02_CR_INTEREST,1320,Interest Receivable,0.0,117.08,-117.08
REPAY_LN001092_03,LN001092,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001092_03_DR_BANK,1002,Cash and Bank Deposits,950.41,0.0,950.41
REPAY_LN001092_03,LN001092,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001092_03_CR_PRINCIPAL,1301,Loans Receivable,0.0,833.33,-833.33
REPAY_LN001092_03,LN001092,repayment,2026-03-24,2026-03-24,AE_REPAY_LN001092_03_CR_INTEREST,1320,Interest Receivable,0.0,117.08,-117.08
REPAY_LN001092_04,LN001092,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001092_04_DR_BANK,1002,Cash and Bank Deposits,950.41,0.0,950.41
REPAY_LN001092_04,LN001092,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001092_04_CR_PRINCIPAL,1301,Loans Receivable,0.0,833.33,-833.33
REPAY_LN001092_04,LN001092,repayment,2026-04-24,2026-04-24,AE_REPAY_LN001092_04_CR_INTEREST,1320,Interest Receivable,0.0,117.08,-117.08
REPAY_LN001093_01,LN001093,repayment,2026-01-27,2026-01-27,AE_REPAY_LN001093_01_DR_BANK,1002,Cash and Bank Deposits,997.25,0.0,997.25
REPAY_LN001093_01,LN001093,repayment,2026-01-27,2026-01-27,AE_REPAY_LN001093_01_CR_PRINCIPAL,1301,Loans Receivable,0.0,833.33,-833.33
