loan_id,installment_no,due_date,loan_overdue_flag,installment_overdue_flag,installment_settled_flag,due_principal,paid_principal,due_interest,paid_interest,overdue_days,overdue_interest_due,overdue_interest_paid
LN001092,6,2026-06-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,7,2026-07-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,8,2026-08-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,9,2026-09-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,10,2026-10-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,11,2026-11-24,0,0,0,833.33,0.0,117.08,0.0,0,0.0,0.0
LN001092,12,2026-12-24,0,0,0,833.37,0.0,117.08,0.0,0,0.0,0.0
LN001093,1,2026-01-25,0,0,1,833.33,833.33,163.92,163.92,0,0.0,0.0
LN001093,2,2026-02-25,0,0,1,833.33,833.33,163.92,163.92,0,0.0,0.0
LN001093,3,2026-03-25,0,0,1,833.33,833.33,163.92,163.92,0,0.0,0.0
LN001093,4,2026-04-25,0,0,1,833.33,833.33,163.92,163.92,0,0.0,0.0
LN001093,5,2026-05-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,6,2026-06-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,7,2026-07-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,8,2026-08-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,9,2026-09-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,10,2026-10-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,11,2026-11-25,0,0,0,833.33,0.0,163.92,0.0,0,0.0,0.0
LN001093,12,2026-12-25,0,0,0,833.37,0.0,163.92,0.0,0,0.0,0.0
LN001094,1,2026-01-25,0,0,1,1666.67,1666.67,123.42,123.42,0,0.0,0.0
LN001094,2,2026-02-25,0,0,1,1666.67,1666.67,123.42,123.42,0,0.0,0.0
LN001094,3,2026-03-25,0,0,1,1666.67,1666.67,123.42,123.42,0,0.0,0.0
LN001094,4,2026-04-25,0,0,1,1666.67,1666.67,123.42,123.42,0,0.0,0.0
LN001094,5,2026-05-25,0,0,0,1666.67,0.0,123.42,0.0,0,0.0,0.0
LN001094,6,2026-06-25,0,0,0,1666.65,0.0,123.42,0.0,0,0.0,0.0
LN001095,1,2026-01-26,0,0,1,1666.67,1666.67,355.83,355.83,0,0.0,0.0
LN001095,2,2026-02-26,0,0,1,1666.67,1666.67,355.83,355.83,0,0.0,0.0
LN001095,3,2026-03-26,0,0,1,1666.67,1666.67,355.83,355.83,0,0.0,0.0
LN001095,4,2026-04-26,0,0,1,1666.67,1666.67,355.83,355.83,0,0.0,0.0
LN001095,5,2026-05-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,6,2026-06-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,7,2026-07-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,8,2026-08-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,9,2026-09-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,10,2026-10-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,11,2026-11-26,0,0,0,1666.67,0.0,355.83,0.0,0,0.0,0.0
LN001095,12,2026-12-26,0,0,0,1666.63,0.0,355.83,0.0,0,0.0,0.0
LN001096,1,2026-01-26,0,0,1,3333.33,3333.33,138.0,138.0,0,0.0,0.0
LN001096,2,2026-02-26,0,0,1,3333.33,3333.33,138.0,138.0,0,0.0,0.0
LN001096,3,2026-03-26,0,0,1,3333.33,3333.33,138.0,138.0,0,0.0,0.0
LN001096,4,2026-04-26,0,0,1,3333.33,3333.33,138.0,138.0,0,0.0,0.0
LN001096,5,2026-05-26,0,0,0,3333.33,0.0,138.0,0.0,0,0.0,0.0
LN001096,6,2026-06-26,0,0,0,3333.35,0.0,138.0,0.0,0,0.0,0.0
LN001097,1,2026-01-26,0,0,1,1111.11,1111.11,275.0,275.0,0,0.0,0.0
LN001097,2,2026-02-26,0,0,1,1111.11,1111.11,275.0,275.0,0,0.0,0.0
LN001097,3,2026-03-26,0,0,1,1111.11,1111.11,275.0,275.0,0,0.0,0.0
LN001097,4,2026-04-26,0,0,1,1111.11,1111.11,275.0,275.0,0,0.0,0.0
LN001097,5,2026-05-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,6,2026-06-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,7,2026-07-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,8,2026-08-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,9,2026-09-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,10,2026-10-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,11,2026-11-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,12,2026-12-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,13,2027-01-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,14,2027-02-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,15,2027-03-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,16,2027-04-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,17,2027-05-26,0,0,0,1111.11,0.0,275.0,0.0,0,0.0,0.0
LN001097,18,2027-06-26,0,0,0,1111.13,0.0,275.0,0.0,0,0.0,0.0
LN001098,1,2026-01-27,0,0,1,1333.33,1333.33,149.73,149.73,0,0.0,0.0
LN001098,2,2026-02-27,0,0,1,1333.33,1333.33,149.73,149.73,0,0.0,0.0
LN001098,3,2026-03-27,0,0,1,1333.33,1333.33,149.73,149.73,0,0.0,0.0
LN001098,4,2026-04-27,0,0,1,1333.33,1333.33,149.73,149.73,0,0.0,0.0
LN001098,5,2026-05-27,0,0,0,1333.33,0.0,149.73,0.0,0,0.0,0.0
LN001098,6,2026-06-27,0,0,0,1333.35,0.0,149.73,0.0,0,0.0,0.0
LN001099,1,2026-01-27,0,0,1,1666.67,1666.67,452.5,452.5,0,0.0,0.0
LN001099,2,2026-02-27,0,0,1,1666.67,1666.67,452.5,452.5,0,0.0,0.0
LN001099,3,2026-03-27,0,0,1,1666.67,1666.67,452.5,452.5,0,0.0,0.0
LN001099,4,2026-04-27,0,0,1,1666.67,1666.67,452.5,452.5,0,0.0,0.0
LN001099,5,2026-05-27,0,0,1,1666.67,1666.67,452.5,452.5,0,0.0,0.0
LN001099,6,2026-06-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,7,2026-07-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,8,2026-08-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,9,2026-09-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,10,2026-10-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,11,2026-11-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,12,2026-12-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,13,2027-01-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,14,2027-02-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,15,2027-03-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,16,2027-04-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,17,2027-05-27,0,0,0,1666.67,0.0,452.5,0.0,0,0.0,0.0
LN001099,18,2027-06-27,0,0,0,1666.61,0.0,452.5,0.0,0,0.0,0.0
LN001100,1,2026-01-27,0,0,1,416.67,416.67,170.33,170.33,0,0.0,0.0
LN001100,2,2026-02-27,0,0,1,416.67,416.67,170.33,170.33,0,0.0,0.0
LN001100,3,2026-03-27,0,0,1,416.67,416.67,170.33,170.33,0,0.0,0.0
LN001100,4,2026-04-27,0,0,1,416.67,416.67,170.33,170.33,0,0.0,0.0
LN001100,5,2026-05-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,6,2026-06-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,7,2026-07-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,8,2026-08-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,9,2026-09-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,10,2026-10-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,11,2026-11-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,12,2026-12-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,13,2027-01-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,14,2027-02-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,15,2027-03-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,16,2027-04-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,17,2027-05-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,18,2027-06-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,19,2027-07-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,20,2027-08-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,21,2027-09-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,22,2027-10-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,23,2027-11-27,0,0,0,416.67,0.0,170.33,0.0,0,0.0,0.0
LN001100,24,2027-12-27,0,0,0,416.59,0.0,170.33,0.0,0,0.0,0.0
LN001101,1,2026-01-28,0,0,1,1666.67,1666.67,326.83,326.83,0,0.0,0.0
LN001101,2,2026-02-28,0,0,1,1666.67,1666.67,326.83,326.83,0,0.0,0.0
LN001101,3,2026-03-28,0,0,1,1666.67,1666.67,326.83,326.83,0,0.0,0.0
LN001101,4,2026-04-28,0,0,1,1666.67,1666.67,326.83,326.83,0,0.0,0.0
LN001101,5,2026-05-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,6,2026-06-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,7,2026-07-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,8,2026-08-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,9,2026-09-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,10,2026-10-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,11,2026-11-28,0,0,0,1666.67,0.0,326.83,0.0,0,0.0,0.0
LN001101,12,2026-12-28,0,0,0,1666.63,0.0,326.83,0.0,0,0.0,0.0
LN001102,1,2026-01-28,0,0,1,1250.0,1250.0,167.37,167.37,0,0.0,0.0
LN001102,2,2026-02-28,0,0,1,1250.0,1250.0,167.37,167.37,0,0.0,0.0
LN001102,3,2026-03-28,0,0,1,1250.0,1250.0,167.37,167.37,0,0.0,0.0
LN001102,4,2026-04-28,0,0,1,1250.0,1250.0,167.37,167.37,0,0.0,0.0
LN001102,5,2026-05-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,6,2026-06-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,7,2026-07-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,8,2026-08-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,9,2026-09-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,10,2026-10-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,11,2026-11-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001102,12,2026-12-28,0,0,0,1250.0,0.0,167.37,0.0,0,0.0,0.0
LN001103,1,2026-01-28,0,0,1,222.22,222.22,53.0,53.0,0,0.0,0.0
LN001103,2,2026-02-28,0,0,1,222.22,222.22,53.0,53.0,0,0.0,0.0
LN001103,3,2026-03-28,0,0,1,222.22,222.22,53.0,53.0,0,0.0,0.0
LN001103,4,2026-04-28,0,0,1,222.22,222.22,53.0,53.0,0,0.0,0.0
LN001103,5,2026-05-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,6,2026-06-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,7,2026-07-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,8,2026-08-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,9,2026-09-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,10,2026-10-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,11,2026-11-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,12,2026-12-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,13,2027-01-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,14,2027-02-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,15,2027-03-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,16,2027-04-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,17,2027-05-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,18,2027-06-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,19,2027-07-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,20,2027-08-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,21,2027-09-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,22,2027-10-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,23,2027-11-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,24,2027-12-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,25,2028-01-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,26,2028-02-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,27,2028-03-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,28,2028-04-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,29,2028-05-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,30,2028-06-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,31,2028-07-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,32,2028-08-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,33,2028-09-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,34,2028-10-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,35,2028-11-28,0,0,0,222.22,0.0,53.0,0.0,0,0.0,0.0
LN001103,36,2028-12-28,0,0,0,222.3,0.0,53.0,0.0,0,0.0,0.0
LN001104,1,2026-01-29,0,0,1,5000.0,5000.0,331.75,331.75,0,0.0,0.0
LN001104,2,2026-02-28,0,0,1,5000.0,5000.0,331.75,331.75,0,0.0,0.0
LN001104,3,2026-03-29,0,0,1,5000.0,5000.0,331.75,331.75,0,0.0,0.0
LN001104,4,2026-04-29,0,0,1,5000.0,5000.0,331.75,331.75,0,0.0,0.0
LN001104,5,2026-05-29,0,0,0,5000.0,0.0,331.75,0.0,0,0.0,0.0
LN001104,6,2026-06-29,0,0,0,5000.0,0.0,331.75,0.0,0,0.0,0.0
LN001105,1,2026-01-29,0,0,1,416.67,416.67,57.58,57.58,0,0.0,0.0
LN001105,2,2026-02-28,0,0,1,416.67,416.67,57.58,57.58,0,0.0,0.0
LN001105,3,2026-03-29,0,0,1,416.67,416.67,57.58,57.58,0,0.0,0.0
LN001105,4,2026-04-29,0,0,1,416.67,416.67,57.58,57.58,0,0.0,0.0
LN001105,5,2026-05-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,6,2026-06-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,7,2026-07-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,8,2026-08-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,9,2026-09-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,10,2026-10-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,11,2026-11-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,12,2026-12-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,13,2027-01-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,14,2027-02-28,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,15,2027-03-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,16,2027-04-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,17,2027-05-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,18,2027-06-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,19,2027-07-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,20,2027-08-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,21,2027-09-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,22,2027-10-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,23,2027-11-29,0,0,0,416.67,0.0,57.58,0.0,0,0.0,0.0
LN001105,24,2027-12-29,0,0,0,416.59,0.0,57.58,0.0,0,0.0,0.0
LN001106,1,2026-01-29,0,0,1,277.78,277.78,199.33,199.33,0,0.0,0.0
LN001106,2,2026-02-28,0,0,1,277.78,277.78,199.33,199.33,0,0.0,0.0
LN001106,3,2026-03-29,0,0,1,277.78,277.78,199.33,199.33,0,0.0,0.0
LN001106,4,2026-04-29,0,0,1,277.78,277.78,199.33,199.33,0,0.0,0.0
LN001106,5,2026-05-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,6,2026-06-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,7,2026-07-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,8,2026-08-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,9,2026-09-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,10,2026-10-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,11,2026-11-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,12,2026-12-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,13,2027-01-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,14,2027-02-28,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,15,2027-03-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,16,2027-04-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,17,2027-05-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,18,2027-06-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,19,2027-07-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,20,2027-08-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,21,2027-09-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,22,2027-10-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,23,2027-11-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,24,2027-12-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,25,2028-01-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,26,2028-02-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,27,2028-03-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,28,2028-04-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,29,2028-05-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,30,2028-06-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,31,2028-07-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,32,2028-08-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,33,2028-09-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,34,2028-10-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,35,2028-11-29,0,0,0,277.78,0.0,199.33,0.0,0,0.0,0.0
LN001106,36,2028-12-29,0,0,0,277.7,0.0,199.33,0.0,0,0.0,0.0
LN001107,1,2026-01-30,0,0,1,833.33,833.33,366.67,366.67,0,0.0,0.0
LN001107,2,2026-02-28,0,0,1,833.33,833.33,366.67,366.67,0,0.0,0.0
LN001107,3,2026-03-30,0,0,1,833.33,833.33,366.67,366.67,0,0.0,0.0
LN001107,4,2026-04-30,0,0,1,833.33,833.33,366.67,366.67,0,0.0,0.0
LN001107,5,2026-05-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,6,2026-06-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,7,2026-07-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,8,2026-08-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,9,2026-09-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,10,2026-10-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,11,2026-11-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,12,2026-12-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,13,2027-01-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,14,2027-02-28,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,15,2027-03-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,16,2027-04-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,17,2027-05-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,18,2027-06-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,19,2027-07-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,20,2027-08-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,21,2027-09-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,22,2027-10-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,23,2027-11-30,0,0,0,833.33,0.0,366.67,0.0,0,0.0,0.0
LN001107,24,2027-12-30,0,0,0,833.41,0.0,366.67,0.0,0,0.0,0.0
LN001108,1,2026-01-30,1,0,1,3333.33,3333.33,142.67,142.67,0,0.0,0.0
LN001108,2,2026-02-28,1,0,1,3333.33,3333.33,142.67,142.67,0,0.0,0.0
LN001108,3,2026-03-30,1,1,0,3333.33,0.0,142.67,0.0,35,41.04,0.0
LN001108,4,2026-04-30,1,1,0,3333.33,0.0,142.67,0.0,4,4.69,0.0
LN001108,5,2026-05-30,1,0,0,3333.33,0.0,142.67,0.0,0,0.0,0.0
LN001108,6,2026-06-30,1,0,0,3333.35,0.0,142.67,0.0,0,0.0,0.0
LN001109,1,2026-01-30,0,0,1,444.44,444.44,146.27,146.27,0,0.0,0.0
LN001109,2,2026-02-28,0,0,1,444.44,444.44,146.27,146.27,0,0.0,0.0
LN001109,3,2026-03-30,0,0,1,444.44,444.44,146.27,146.27,0,0.0,0.0
LN001109,4,2026-04-30,0,0,1,444.44,444.44,146.27,146.27,0,0.0,0.0
LN001109,5,2026-05-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,6,2026-06-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,7,2026-07-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,8,2026-08-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,9,2026-09-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,10,2026-10-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,11,2026-11-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,12,2026-12-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,13,2027-01-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,14,2027-02-28,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,15,2027-03-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,16,2027-04-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,17,2027-05-30,0,0,0,444.44,0.0,146.27,0.0,0,0.0,0.0
LN001109,18,2027-06-30,0,0,0,444.52,0.0,146.27,0.0,0,0.0,0.0
LN001110,1,2026-01-31,0,0,1,833.33,833.33,163.0,163.0,0,0.0,0.0
LN001110,2,2026-02-28,0,0,1,833.33,833.33,163.0,163.0,0,0.0,0.0
LN001110,3,2026-03-31,0,0,1,833.33,833.33,163.0,163.0,0,0.0,0.0
LN001110,4,2026-04-30,0,0,1,833.33,833.33,163.0,163.0,0,0.0,0.0
LN001110,5,2026-05-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,6,2026-06-30,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,7,2026-07-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,8,2026-08-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,9,2026-09-30,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,10,2026-10-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,11,2026-11-30,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,12,2026-12-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,13,2027-01-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,14,2027-02-28,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,15,2027-03-31,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
LN001110,16,2027-04-30,0,0,0,833.33,0.0,163.0,0.0,0,0.0,0.0
