loan_id,disbursement_id,loan_status,is_bad,disbursement_amount,interest_rate,term_months,source_system,region,default_prob,risk_grade
LN000763,DISB20250907000763,active,0,20000,0.1396,24,partner_platform,NY,0.41479497943718935,B – Moderate Risk
LN000764,DISB20250908000764,closed,0,30000,0.0844,6,partner_platform,CA,0.6080951192585309,D – High Risk
LN000765,DISB20250908000765,active,0,20000,0.08,18,internal_core,FL,0.4081122064203489,B – Moderate Risk
LN000766,DISB20250909000766,defaulted,1,8000,0.0669,24,partner_platform,TX,0.32018405389425114,A – Low Risk
LN000767,DISB20250909000767,active,0,30000,0.1255,36,partner_platform,TX,0.3145687130459368,A – Low Risk
LN000768,DISB20250909000768,active,0,15000,0.1573,18,internal_core,TX,0.5096260600057161,C – Elevated Risk
LN000769,DISB20250909000769,active,0,8000,0.091,36,internal_core,TX,0.26573354619157397,A – Low Risk
LN000770,DISB20250910000770,active,0,5000,0.1543,12,partner_platform,CA,0.5334116678802472,C – Elevated Risk
LN000771,DISB20250910000771,active,0,10000,0.2025,24,partner_platform,FL,0.4316881039496037,B – Moderate Risk
LN000772,DISB20250910000772,active,0,20000,0.0824,12,internal_core,NY,0.5009466553413197,C – Elevated Risk
LN000773,DISB20250911000773,active,0,30000,0.1445,12,partner_platform,WA,0.5685768964879262,D – High Risk
LN000774,DISB20250911000774,defaulted,1,8000,0.2057,18,partner_platform,CA,0.5369751631202382,C – Elevated Risk
LN000775,DISB20250911000775,active,0,20000,0.1105,36,partner_platform,NY,0.2803760467730207,A – Low Risk
LN000776,DISB20250912000776,active,0,8000,0.1679,18,partner_platform,NY,0.47603852579377787,C – Elevated Risk
LN000777,DISB20250912000777,defaulted,1,5000,0.2104,12,partner_platform,TX,0.57659506086275,D – High Risk
LN000778,DISB20250912000778,active,0,5000,0.1506,12,internal_core,FL,0.5060213844048138,C – Elevated Risk
LN000779,DISB20250913000779,active,0,20000,0.1345,24,internal_core,FL,0.4063792164744105,B – Moderate Risk
LN000780,DISB20250913000780,active,0,8000,0.0933,36,partner_platform,WA,0.24517256272977841,A – Low Risk
LN000781,DISB20250914000781,active,0,10000,0.18,36,internal_core,TX,0.3508233181502506,B – Moderate Risk
LN000782,DISB20250914000782,active,0,15000,0.1039,18,internal_core,FL,0.42139409744960743,B – Moderate Risk
LN000783,DISB20250914000783,active,0,10000,0.219,12,internal_core,FL,0.5922782193403034,D – High Risk
LN000784,DISB20250915000784,active,0,20000,0.1596,36,partner_platform,TX,0.328096532591147,A – Low Risk
LN000785,DISB20250915000785,active,0,20000,0.0804,12,partner_platform,CA,0.494433897636128,C – Elevated Risk
LN000786,DISB20250915000786,active,0,15000,0.0682,18,internal_core,CA,0.4307439055511654,B – Moderate Risk
LN000787,DISB20250915000787,written_off,1,5000,0.2034,6,internal_core,FL,0.6224597261492218,D – High Risk
LN000788,DISB20250916000788,active,0,5000,0.0857,36,partner_platform,TX,0.23808469809273608,A – Low Risk
LN000789,DISB20250916000789,active,0,15000,0.0906,24,partner_platform,TX,0.35731325349312176,B – Moderate Risk
LN000790,DISB20250916000790,active,0,5000,0.1348,24,internal_core,FL,0.3742486388334518,B – Moderate Risk
LN000791,DISB20250916000791,active,0,8000,0.0675,12,internal_core,WA,0.4510838056417572,C – Elevated Risk
LN000792,DISB20250917000792,written_off,1,8000,0.2036,12,internal_core,NY,0.5978431687308379,D – High Risk
LN000793,DISB20250917000793,active,0,15000,0.0731,12,internal_core,CA,0.497614942405812,C – Elevated Risk
LN000794,DISB20250917000794,active,0,20000,0.1837,36,partner_platform,FL,0.3234335146616022,A – Low Risk
LN000795,DISB20250918000795,active,0,30000,0.0926,18,partner_platform,NY,0.4482161946450942,B – Moderate Risk
LN000796,DISB20250918000796,defaulted,1,15000,0.1641,18,internal_core,FL,0.48566572477103337,C – Elevated Risk
LN000797,DISB20250918000797,active,0,5000,0.2323,18,internal_core,NY,0.5625007334387282,D – High Risk
LN000798,DISB20250919000798,active,0,15000,0.2394,24,partner_platform,TX,0.5137146602873981,C – Elevated Risk
LN000799,DISB20250919000799,active,0,15000,0.1914,36,partner_platform,NY,0.34612156989407095,A – Low Risk
LN000800,DISB20250919000800,active,0,5000,0.1238,18,internal_core,TX,0.44947994528136914,B – Moderate Risk
LN000801,DISB20250919000801,written_off,1,20000,0.1669,6,internal_core,WA,0.6600324918016898,D – High Risk
LN000802,DISB20250920000802,active,0,15000,0.0978,18,partner_platform,TX,0.4215000775744257,B – Moderate Risk
LN000803,DISB20250920000803,active,0,15000,0.1859,18,internal_core,CA,0.5569853736580881,D – High Risk
LN000804,DISB20250920000804,active,0,20000,0.1923,36,internal_core,WA,0.3782653194747789,B – Moderate Risk
LN000805,DISB20250921000805,active,0,20000,0.071,24,partner_platform,CA,0.3637574616686663,B – Moderate Risk
LN000806,DISB20250921000806,written_off,1,5000,0.1493,6,partner_platform,WA,0.5680113742093489,D – High Risk
LN000807,DISB20250921000807,defaulted,1,30000,0.0788,18,internal_core,WA,0.45645669471835804,C – Elevated Risk
LN000808,DISB20250921000808,active,0,8000,0.1886,24,partner_platform,WA,0.4384287032585853,B – Moderate Risk
LN000809,DISB20250922000809,active,0,5000,0.0641,24,partner_platform,TX,0.31167936842458555,A – Low Risk
LN000810,DISB20250922000810,active,0,20000,0.2058,18,partner_platform,CA,0.5657959211926752,D – High Risk
LN000811,DISB20250923000811,active,0,8000,0.0925,12,partner_platform,FL,0.4274009430934597,B – Moderate Risk
LN000812,DISB20250923000812,active,0,5000,0.1599,36,partner_platform,NY,0.29794807933826756,A – Low Risk
LN000813,DISB20250924000813,closed,0,8000,0.1991,6,partner_platform,FL,0.6049347282847515,D – High Risk
LN000814,DISB20250924000814,active,0,20000,0.2061,24,internal_core,CA,0.5305046127577433,C – Elevated Risk
LN000815,DISB20250924000815,active,0,5000,0.0636,18,partner_platform,CA,0.37898199536788635,B – Moderate Risk
LN000816,DISB20250925000816,active,0,8000,0.2195,36,partner_platform,WA,0.3589083553295259,B – Moderate Risk
LN000817,DISB20250925000817,active,0,20000,0.1117,18,partner_platform,CA,0.46475239658698236,C – Elevated Risk
LN000818,DISB20250925000818,active,0,20000,0.0849,36,partner_platform,FL,0.23789476895757206,A – Low Risk
LN000819,DISB20250925000819,closed,0,8000,0.2241,6,internal_core,FL,0.6530256296009636,D – High Risk
LN000820,DISB20250926000820,active,0,20000,0.2282,12,internal_core,TX,0.6562746946711311,D – High Risk
LN000821,DISB20250926000821,closed,0,8000,0.1191,6,partner_platform,WA,0.5464966431114473,C – Elevated Risk
LN000822,DISB20250926000822,active,0,15000,0.0972,18,internal_core,NY,0.4415842827719448,B – Moderate Risk
LN000823,DISB20250927000823,active,0,20000,0.1018,18,internal_core,FL,0.43101022790916305,B – Moderate Risk
LN000824,DISB20250927000824,closed,0,5000,0.1266,6,internal_core,FL,0.5420727011195379,C – Elevated Risk
LN000825,DISB20250927000825,active,0,5000,0.1784,24,internal_core,TX,0.4499810128066632,B – Moderate Risk
LN000826,DISB20250928000826,active,0,8000,0.117,24,partner_platform,TX,0.3689330446510777,B – Moderate Risk
LN000827,DISB20250928000827,defaulted,1,20000,0.2168,12,partner_platform,NY,0.6189598526361045,D – High Risk
LN000828,DISB20250928000828,active,0,8000,0.2301,36,internal_core,CA,0.4135622923647911,B – Moderate Risk
LN000829,DISB20250929000829,active,0,10000,0.1151,24,internal_core,TX,0.39451722508929804,B – Moderate Risk
LN000830,DISB20250929000830,active,0,10000,0.2314,36,partner_platform,TX,0.3793915285850307,B – Moderate Risk
LN000831,DISB20250929000831,closed,0,30000,0.2145,6,internal_core,WA,0.7334764553022829,D – High Risk
LN000832,DISB20250930000832,active,0,10000,0.1749,36,internal_core,TX,0.34582922127985266,A – Low Risk
LN000833,DISB20250930000833,active,0,15000,0.095,18,partner_platform,TX,0.4185575669121494,B – Moderate Risk
LN000834,DISB20250930000834,active,0,15000,0.164,18,internal_core,CA,0.5335645731690056,C – Elevated Risk
LN000835,DISB20251001000835,active,0,30000,0.1324,36,internal_core,WA,0.3384393809569917,A – Low Risk
LN000836,DISB20251001000836,written_off,1,15000,0.0803,12,internal_core,NY,0.4851287119232853,C – Elevated Risk
LN000837,DISB20251001000837,defaulted,1,8000,0.1736,18,internal_core,WA,0.5053667644307188,C – Elevated Risk
LN000838,DISB20251002000838,active,0,30000,0.2241,36,partner_platform,CA,0.4288752810696031,B – Moderate Risk
LN000839,DISB20251002000839,active,0,30000,0.1219,12,partner_platform,NY,0.5459205002485779,C – Elevated Risk
LN000840,DISB20251002000840,active,0,20000,0.1349,18,internal_core,NY,0.494071078417336,C – Elevated Risk
LN000841,DISB20251002000841,active,0,30000,0.1347,36,internal_core,WA,0.3406644704217164,A – Low Risk
LN000842,DISB20251003000842,closed,0,8000,0.1768,6,internal_core,TX,0.6349500102444177,D – High Risk
LN000843,DISB20251003000843,active,0,15000,0.1523,12,internal_core,CA,0.5822763772110343,D – High Risk
LN000844,DISB20251003000844,active,0,15000,0.0603,18,internal_core,CA,0.42240778326077955,B – Moderate Risk
LN000845,DISB20251003000845,closed,0,8000,0.0995,6,partner_platform,TX,0.5303616157394638,C – Elevated Risk
LN000846,DISB20251004000846,closed,0,20000,0.0817,6,internal_core,NY,0.5748187004767774,D – High Risk
LN000847,DISB20251004000847,active,0,5000,0.0814,24,partner_platform,WA,0.3236008727908895,A – Low Risk
LN000848,DISB20251004000848,closed,0,5000,0.1894,6,partner_platform,FL,0.5844721102491525,D – High Risk
LN000849,DISB20251005000849,closed,0,8000,0.0942,6,partner_platform,WA,0.5197666762789838,C – Elevated Risk
LN000850,DISB20251005000850,active,0,5000,0.14,36,internal_core,NY,0.30059020190581315,A – Low Risk
LN000851,DISB20251005000851,defaulted,1,30000,0.0618,12,partner_platform,NY,0.481241853443094,C – Elevated Risk
LN000852,DISB20251006000852,closed,0,30000,0.1047,6,partner_platform,FL,0.5828881210473795,D – High Risk
LN000853,DISB20251006000853,active,0,10000,0.1081,12,internal_core,CA,0.5217907426677288,C – Elevated Risk
LN000854,DISB20251006000854,active,0,10000,0.0819,24,partner_platform,TX,0.3384893034840495,A – Low Risk
LN000855,DISB20251007000855,closed,0,10000,0.1371,6,internal_core,FL,0.5709580392543032,D – High Risk
LN000856,DISB20251007000856,active,0,30000,0.2359,36,internal_core,TX,0.449142041349545,B – Moderate Risk
LN000857,DISB20251008000857,active,0,30000,0.0708,12,partner_platform,CA,0.5111933055630126,C – Elevated Risk
LN000858,DISB20251008000858,active,0,30000,0.2248,18,internal_core,TX,0.6165302137707438,D – High Risk
LN000859,DISB20251009000859,active,0,20000,0.0677,36,partner_platform,WA,0.24362931375966373,A – Low Risk
LN000860,DISB20251009000860,active,0,5000,0.1045,36,internal_core,FL,0.24808417254757814,A – Low Risk
LN000861,DISB20251009000861,closed,0,8000,0.1521,6,partner_platform,FL,0.5555975262497348,D – High Risk
LN000862,DISB20251010000862,active,0,10000,0.2199,24,internal_core,WA,0.5010288370510537,C – Elevated Risk
LN000863,DISB20251010000863,defaulted,1,30000,0.2315,18,partner_platform,NY,0.5966023889314824,D – High Risk
LN000864,DISB20251011000864,defaulted,1,15000,0.2034,6,internal_core,FL,0.655555764885697,D – High Risk
LN000865,DISB20251011000865,active,0,30000,0.2028,36,internal_core,CA,0.4304827488693385,B – Moderate Risk
LN000866,DISB20251012000866,closed,0,15000,0.2345,6,internal_core,FL,0.6851874926941387,D – High Risk
LN000867,DISB20251012000867,active,0,5000,0.1871,12,internal_core,NY,0.5726736497599332,D – High Risk
LN000868,DISB20251012000868,active,0,30000,0.1461,18,internal_core,TX,0.5337829474715758,C – Elevated Risk
LN000869,DISB20251012000869,active,0,5000,0.1556,18,partner_platform,NY,0.4556146133275982,C – Elevated Risk
LN000870,DISB20251013000870,active,0,5000,0.1203,24,internal_core,NY,0.38571427647317186,B – Moderate Risk
LN000871,DISB20251013000871,active,0,15000,0.1593,24,internal_core,CA,0.4687456238599966,C – Elevated Risk
LN000872,DISB20251013000872,active,0,8000,0.1616,24,partner_platform,CA,0.43110449477705115,B – Moderate Risk
LN000873,DISB20251014000873,active,0,5000,0.0948,18,partner_platform,NY,0.39166977846107737,B – Moderate Risk
LN000874,DISB20251014000874,written_off,1,8000,0.2191,6,partner_platform,FL,0.6253569106362049,D – High Risk
LN000875,DISB20251014000875,written_off,1,5000,0.2137,6,partner_platform,WA,0.6344977003915214,D – High Risk
LN000876,DISB20251015000876,written_off,1,30000,0.1136,6,internal_core,WA,0.6403893723577775,D – High Risk
LN000877,DISB20251015000877,closed,0,15000,0.0822,6,internal_core,FL,0.5301382787006521,C – Elevated Risk
LN000878,DISB20251016000878,active,0,30000,0.097,18,internal_core,WA,0.47599309569599313,C – Elevated Risk
LN000879,DISB20251016000879,active,0,8000,0.1562,12,partner_platform,NY,0.523372395321184,C – Elevated Risk
LN000880,DISB20251016000880,written_off,1,8000,0.0962,6,internal_core,WA,0.5464117063462033,C – Elevated Risk
LN000881,DISB20251017000881,active,0,10000,0.0698,36,internal_core,TX,0.2514638271245468,A – Low Risk
LN000882,DISB20251017000882,active,0,10000,0.0757,12,partner_platform,CA,0.4623213252046653,C – Elevated Risk
LN000883,DISB20251017000883,active,0,5000,0.1401,36,partner_platform,TX,0.2832231245966764,A – Low Risk
LN000884,DISB20251018000884,closed,0,15000,0.1972,6,internal_core,TX,0.6774333426698667,D – High Risk
LN000885,DISB20251018000885,active,0,10000,0.2374,24,partner_platform,WA,0.49529081052361146,C – Elevated Risk
LN000886,DISB20251018000886,active,0,15000,0.2049,36,internal_core,CA,0.4016912647588611,B – Moderate Risk
LN000887,DISB20251019000887,active,0,20000,0.1436,24,partner_platform,CA,0.4388331154460189,B – Moderate Risk
LN000888,DISB20251019000888,active,0,30000,0.1125,12,internal_core,CA,0.5800843576341003,D – High Risk
LN000889,DISB20251019000889,active,0,15000,0.1556,12,partner_platform,TX,0.545093718742285,C – Elevated Risk
LN000890,DISB20251020000890,active,0,8000,0.1545,36,partner_platform,NY,0.2984136494140605,A – Low Risk
LN000891,DISB20251020000891,active,0,15000,0.0697,12,internal_core,CA,0.49394835538448134,C – Elevated Risk
LN000892,DISB20251021000892,active,0,15000,0.1929,24,partner_platform,TX,0.46363267347161946,C – Elevated Risk
LN000893,DISB20251021000893,active,0,8000,0.214,18,partner_platform,NY,0.5257158145385309,C – Elevated Risk
LN000894,DISB20251022000894,active,0,15000,0.0815,24,internal_core,FL,0.3423022443229677,A – Low Risk
LN000895,DISB20251022000895,active,0,10000,0.0945,18,internal_core,FL,0.39987497321658383,B – Moderate Risk
LN000896,DISB20251022000896,active,0,10000,0.1825,18,internal_core,NY,0.5212032923081298,C – Elevated Risk
LN000897,DISB20251022000897,active,0,5000,0.1744,36,partner_platform,CA,0.3288230984764557,A – Low Risk
LN000898,DISB20251023000898,active,0,10000,0.1868,12,internal_core,WA,0.5842037818889022,D – High Risk
LN000899,DISB20251023000899,active,0,8000,0.2274,24,internal_core,NY,0.5059837704297516,C – Elevated Risk
LN000900,DISB20251023000900,defaulted,1,5000,0.2025,18,partner_platform,CA,0.5263100305284766,C – Elevated Risk
LN000901,DISB20251023000901,active,0,20000,0.1873,36,partner_platform,CA,0.3704557419627939,B – Moderate Risk
LN000902,DISB20251024000902,active,0,15000,0.1972,12,internal_core,WA,0.6080564180524893,D – High Risk
LN000903,DISB20251024000903,active,0,15000,0.1482,12,partner_platform,TX,0.537167072738268,C – Elevated Risk
LN000904,DISB20251024000904,active,0,20000,0.2049,24,partner_platform,WA,0.4829751712098392,C – Elevated Risk
LN000905,DISB20251025000905,active,0,30000,0.1605,12,partner_platform,FL,0.5595899430842542,D – High Risk
LN000906,DISB20251025000906,active,0,5000,0.1904,36,partner_platform,FL,0.3022230402600747,A – Low Risk
LN000907,DISB20251025000907,defaulted,1,30000,0.0622,6,partner_platform,TX,0.5686865444286909,D – High Risk
LN000908,DISB20251026000908,active,0,20000,0.1532,36,partner_platform,CA,0.33684895734964354,A – Low Risk
LN000909,DISB20251026000909,active,0,10000,0.2009,24,partner_platform,CA,0.47760882492398044,C – Elevated Risk
LN000910,DISB20251026000910,defaulted,1,8000,0.0951,6,partner_platform,FL,0.49435471930449076,C – Elevated Risk
LN000911,DISB20251027000911,closed,0,10000,0.2025,6,partner_platform,FL,0.6152528423651082,D – High Risk
LN000912,DISB20251027000912,defaulted,1,5000,0.2119,12,internal_core,CA,0.6179313497658773,D – High Risk
LN000913,DISB20251027000913,active,0,10000,0.164,12,partner_platform,WA,0.5357512350722421,C – Elevated Risk
LN000914,DISB20251028000914,active,0,15000,0.2388,12,partner_platform,NY,0.628505970080792,D – High Risk
LN000915,DISB20251028000915,active,0,20000,0.1862,24,internal_core,NY,0.48882673866747,C – Elevated Risk
LN000916,DISB20251028000916,active,0,10000,0.0963,18,partner_platform,CA,0.4244765602274416,B – Moderate Risk
LN000917,DISB20251029000917,active,0,8000,0.2243,36,partner_platform,NY,0.3649950283980829,B – Moderate Risk
LN000918,DISB20251029000918,active,0,20000,0.0997,18,partner_platform,NY,0.43192166962784767,B – Moderate Risk
LN000919,DISB20251029000919,active,0,10000,0.1938,12,internal_core,WA,0.5915199394079251,D – High Risk
LN000920,DISB20251029000920,defaulted,1,20000,0.1309,12,partner_platform,FL,0.5008362083213086,C – Elevated Risk
LN000921,DISB20251030000921,active,0,20000,0.1567,18,partner_platform,NY,0.4929706015019697,C – Elevated Risk
LN000922,DISB20251030000922,active,0,30000,0.1157,12,partner_platform,FL,0.5115561176309629,C – Elevated Risk
LN000923,DISB20251030000923,closed,0,15000,0.1962,6,internal_core,FL,0.6485087474506637,D – High Risk
LN000924,DISB20251031000924,active,0,20000,0.141,36,internal_core,WA,0.3277842682236052,A – Low Risk
LN000925,DISB20251031000925,active,0,20000,0.0835,36,partner_platform,FL,0.23680152888718317,A – Low Risk
LN000926,DISB20251031000926,active,0,8000,0.0662,24,internal_core,NY,0.33816690305367075,A – Low Risk
LN000927,DISB20251031000927,active,0,15000,0.151,36,partner_platform,FL,0.2846244390906905,A – Low Risk
LN000928,DISB20251101000928,active,0,8000,0.2284,36,internal_core,NY,0.39230943026085097,B – Moderate Risk
LN000929,DISB20251101000929,active,0,10000,0.2289,24,internal_core,WA,0.510733595141587,C – Elevated Risk
LN000930,DISB20251101000930,defaulted,1,20000,0.2273,12,internal_core,TX,0.6553983425414805,D – High Risk
LN000931,DISB20251102000931,active,0,10000,0.1036,12,partner_platform,FL,0.4445079755718571,B – Moderate Risk
LN000932,DISB20251102000932,active,0,15000,0.2358,24,partner_platform,NY,0.5063414723088066,C – Elevated Risk
LN000933,DISB20251102000933,active,0,20000,0.2131,18,partner_platform,TX,0.5570412641496592,D – High Risk
LN000934,DISB20251102000934,active,0,5000,0.1668,36,internal_core,CA,0.34347375312230033,A – Low Risk
LN000935,DISB20251103000935,active,0,15000,0.1015,12,internal_core,NY,0.5079876232231934,C – Elevated Risk
LN000936,DISB20251103000936,active,0,5000,0.132,18,partner_platform,TX,0.4339275157596541,B – Moderate Risk
LN000937,DISB20251103000937,active,0,8000,0.1676,24,internal_core,CA,0.46182057048221237,C – Elevated Risk
LN000938,DISB20251104000938,active,0,30000,0.0669,18,partner_platform,TX,0.4243907489741767,B – Moderate Risk
LN000939,DISB20251104000939,closed,0,15000,0.1247,6,internal_core,WA,0.6009956161916697,D – High Risk
LN000940,DISB20251104000940,active,0,30000,0.1295,24,partner_platform,TX,0.42975308164963777,B – Moderate Risk
LN000941,DISB20251105000941,active,0,15000,0.0724,36,internal_core,FL,0.23825555136019586,A – Low Risk
LN000942,DISB20251105000942,active,0,30000,0.1604,24,internal_core,WA,0.4823237323725963,C – Elevated Risk
LN000943,DISB20251105000943,active,0,20000,0.2144,36,partner_platform,NY,0.3788630472579178,B – Moderate Risk
LN000944,DISB20251106000944,active,0,15000,0.2352,24,partner_platform,CA,0.5259271674026672,C – Elevated Risk
LN000945,DISB20251106000945,active,0,8000,0.1217,12,internal_core,NY,0.510791609924042,C – Elevated Risk
LN000946,DISB20251106000946,active,0,8000,0.1429,18,partner_platform,FL,0.42189716938243127,B – Moderate Risk
LN000947,DISB20251107000947,active,0,5000,0.1107,36,internal_core,WA,0.27357942451189965,A – Low Risk
LN000948,DISB20251107000948,active,0,8000,0.0842,24,partner_platform,WA,0.33227382472581746,A – Low Risk
LN000949,DISB20251108000949,active,0,8000,0.0619,6,internal_core,WA,0.5095523431542349,C – Elevated Risk
LN000950,DISB20251108000950,active,0,15000,0.1301,6,internal_core,CA,0.627050195111998,D – High Risk
LN000951,DISB20251108000951,active,0,15000,0.2268,24,partner_platform,FL,0.4688702662893061,C – Elevated Risk
LN000952,DISB20251109000952,active,0,20000,0.1644,6,internal_core,WA,0.6576083129303869,D – High Risk
LN000953,DISB20251109000953,active,0,20000,0.0699,36,internal_core,TX,0.26789635577831633,A – Low Risk
LN000954,DISB20251109000954,defaulted,1,20000,0.1519,24,partner_platform,FL,0.4007507366718735,B – Moderate Risk
LN000955,DISB20251110000955,active,0,30000,0.1203,36,internal_core,CA,0.3462003344940903,A – Low Risk
LN000956,DISB20251110000956,active,0,10000,0.2307,12,internal_core,NY,0.6306686956245509,D – High Risk
LN000957,DISB20251110000957,active,0,10000,0.1064,24,internal_core,TX,0.38558836064790347,B – Moderate Risk
LN000958,DISB20251110000958,defaulted,1,20000,0.2321,6,partner_platform,FL,0.6771466282771301,D – High Risk
LN000959,DISB20251111000959,active,0,30000,0.1497,36,partner_platform,CA,0.35265253459317886,B – Moderate Risk
LN000960,DISB20251111000960,defaulted,1,20000,0.1527,6,partner_platform,TX,0.6279326485245993,D – High Risk
LN000961,DISB20251112000961,active,0,5000,0.2212,24,internal_core,CA,0.5127317448991433,C – Elevated Risk
LN000962,DISB20251112000962,active,0,20000,0.1525,18,internal_core,TX,0.5165399060972401,C – Elevated Risk
LN000963,DISB20251112000963,active,0,20000,0.1004,6,internal_core,NY,0.5944060270664652,D – High Risk
LN000964,DISB20251113000964,active,0,8000,0.2121,18,partner_platform,FL,0.4958840319468888,C – Elevated Risk
LN000965,DISB20251113000965,defaulted,1,20000,0.1039,12,partner_platform,FL,0.47174711863484253,C – Elevated Risk
LN000966,DISB20251113000966,active,0,5000,0.2161,18,partner_platform,TX,0.5242208415640123,C – Elevated Risk
LN000967,DISB20251114000967,defaulted,1,15000,0.2107,6,partner_platform,FL,0.6402837990100297,D – High Risk
LN000968,DISB20251114000968,defaulted,1,30000,0.108,24,partner_platform,WA,0.40245822512042834,B – Moderate Risk
LN000969,DISB20251114000969,active,0,5000,0.1236,6,partner_platform,FL,0.5143213017198686,C – Elevated Risk
LN000970,DISB20251115000970,active,0,30000,0.1975,12,partner_platform,NY,0.6248853095528298,D – High Risk
LN000971,DISB20251115000971,active,0,8000,0.2015,6,partner_platform,TX,0.6368272476930412,D – High Risk
LN000972,DISB20251115000972,active,0,8000,0.0715,36,internal_core,NY,0.2470375575967387,A – Low Risk
LN000973,DISB20251116000973,active,0,30000,0.2067,36,partner_platform,NY,0.3911389478529827,B – Moderate Risk
LN000974,DISB20251116000974,active,0,30000,0.2316,18,partner_platform,WA,0.5953459892582569,D – High Risk
LN000975,DISB20251116000975,active,0,20000,0.1581,24,internal_core,NY,0.45861422552141057,C – Elevated Risk
LN000976,DISB20251117000976,active,0,10000,0.134,12,internal_core,CA,0.5495740257055258,C – Elevated Risk
LN000977,DISB20251117000977,active,0,30000,0.2358,18,internal_core,TX,0.6276854343152962,D – High Risk
LN000978,DISB20251117000978,active,0,30000,0.1246,24,partner_platform,CA,0.44103834701142347,B – Moderate Risk
LN000979,DISB20251118000979,active,0,30000,0.1837,6,internal_core,TX,0.7107618754960536,D – High Risk
LN000980,DISB20251118000980,active,0,20000,0.1337,24,internal_core,FL,0.4055469435323529,B – Moderate Risk
LN000981,DISB20251118000981,active,0,10000,0.2061,18,partner_platform,FL,0.494251432359875,C – Elevated Risk
LN000982,DISB20251118000982,active,0,15000,0.2133,36,internal_core,CA,0.4104305349738903,B – Moderate Risk
LN000983,DISB20251119000983,active,0,8000,0.0881,36,internal_core,TX,0.2632996761253627,A – Low Risk
LN000984,DISB20251119000984,active,0,10000,0.19,36,partner_platform,NY,0.33521212848536597,A – Low Risk
LN000985,DISB20251119000985,active,0,10000,0.1409,36,partner_platform,NY,0.2897662051372171,A – Low Risk
LN000986,DISB20251120000986,active,0,8000,0.1065,6,internal_core,FL,0.5312203250542923,C – Elevated Risk
LN000987,DISB20251120000987,active,0,10000,0.0894,18,partner_platform,NY,0.39766295128463847,B – Moderate Risk
LN000988,DISB20251120000988,active,0,15000,0.067,36,partner_platform,CA,0.25128608644207384,A – Low Risk
LN000989,DISB20251121000989,active,0,20000,0.0662,36,partner_platform,WA,0.2424388668586348,A – Low Risk
LN000990,DISB20251121000990,active,0,8000,0.1077,18,partner_platform,FL,0.3853640951558074,B – Moderate Risk
LN000991,DISB20251121000991,active,0,30000,0.1653,12,partner_platform,FL,0.5646866920143324,D – High Risk
LN000992,DISB20251122000992,active,0,10000,0.2239,24,internal_core,WA,0.5053425933482817,C – Elevated Risk
LN000993,DISB20251122000993,active,0,20000,0.0736,12,internal_core,WA,0.49004495294554373,C – Elevated Risk
LN000994,DISB20251123000994,active,0,20000,0.084,36,partner_platform,FL,0.23719157359148446,A – Low Risk
LN000995,DISB20251123000995,active,0,8000,0.1513,18,partner_platform,CA,0.4783864326084591,C – Elevated Risk
LN000996,DISB20251123000996,active,0,8000,0.1214,24,partner_platform,TX,0.3733632140365096,B – Moderate Risk
LN000997,DISB20251124000997,active,0,5000,0.2397,18,internal_core,TX,0.5737617077735873,D – High Risk
LN000998,DISB20251124000998,active,0,30000,0.2356,18,internal_core,FL,0.5977840690735022,D – High Risk
LN000999,DISB20251124000999,active,0,5000,0.1526,18,internal_core,FL,0.4492437097010474,B – Moderate Risk
LN001000,DISB20251125001000,defaulted,1,15000,0.0672,18,partner_platform,NY,0.3863690998085354,B – Moderate Risk
LN001001,DISB20251125001001,active,0,8000,0.0699,12,partner_platform,NY,0.43076348695765915,B – Moderate Risk
LN001002,DISB20251125001002,active,0,8000,0.1095,24,internal_core,WA,0.3798161395841888,B – Moderate Risk
LN001003,DISB20251126001003,active,0,8000,0.1791,12,internal_core,WA,0.5708071595872848,D – High Risk
LN001004,DISB20251126001004,active,0,15000,0.0703,36,partner_platform,TX,0.2414810452138362,A – Low Risk
LN001005,DISB20251127001005,active,0,15000,0.1888,36,internal_core,TX,0.36936875245402784,B – Moderate Risk
LN001006,DISB20251127001006,active,0,30000,0.1502,18,internal_core,CA,0.5547973173255052,D – High Risk
LN001007,DISB20251127001007,active,0,20000,0.1809,36,partner_platform,TX,0.34866341657837335,A – Low Risk
LN001008,DISB20251127001008,active,0,15000,0.1525,12,internal_core,CA,0.5824862196275147,D – High Risk
LN001009,DISB20251128001009,active,0,20000,0.1909,24,internal_core,FL,0.46614022553181034,C – Elevated Risk
LN001010,DISB20251128001010,active,0,5000,0.2113,24,internal_core,WA,0.4803994647698534,C – Elevated Risk
LN001011,DISB20251128001011,active,0,10000,0.1094,12,internal_core,WA,0.5015385501478973,C – Elevated Risk
LN001012,DISB20251129001012,defaulted,1,20000,0.1815,12,internal_core,FL,0.5793432753159308,D – High Risk
LN001013,DISB20251129001013,active,0,8000,0.1817,36,internal_core,TX,0.3486220017102917,A – Low Risk
LN001014,DISB20251129001014,active,0,15000,0.1218,36,partner_platform,TX,0.2844675101305458,A – Low Risk
LN001015,DISB20251130001015,active,0,8000,0.1866,12,partner_platform,FL,0.5283396611741417,C – Elevated Risk
LN001016,DISB20251130001016,defaulted,1,15000,0.1753,6,internal_core,TX,0.6564526621311666,D – High Risk
LN001017,DISB20251130001017,active,0,30000,0.0978,18,partner_platform,TX,0.4572364476312101,C – Elevated Risk
